,Congressional Candidate Table 7**,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
1603,Ohio,12,"BALDERSON, WILLIAM TROY",Republican Party,Incumbent,1409101.85,523461.31,712707.46,0,608982.41,843169.78,0,44742
1604,Ohio,12,"LAPE, BRANDON",Republican Party,Challenger,0,0,0,0,489.2,146.07,0,44664
1605,Ohio,12,"O'CONNOR, DANIEL JAY JR.",Democratic Party,Challenger,612971.06,594050.27,18900,0,321100.47,291870.59,0,44742
1606,Ohio,12,"SHEARER, ALAINA",Democratic Party,Challenger,25026.83,9872.18,0,0,38569.14,0,0,44742
1607,Ohio,13,"FOLGER PORTER, JANET L",Republican Party,Open,58364.14,51364.14,7000,0,51257.06,7642.08,0,44742
1608,Ohio,13,"GADDIS, CHARLIE",Republican Party,Open,28759.3,4403,0,24356.3,25069.91,1142.33,5000,44742
1609,Ohio,13,"HAWKINS, SHAY",Republican Party,Open,156523.44,99588.34,32500,21811.9,146185.18,10338.26,34011.42,44742
1610,Ohio,13,"SCHULZ, JONAH",Republican Party,Open,74822.9,70422.9,0,1300,76500.9,0,0,44692
1611,Ohio,13,"SYKES, EMILIA",Democratic Party,Open,894172.91,644981.01,221835.03,0,298725.69,595447.22,0,44742
1612,Ohio,13,"WHEELER, GREGORY",Republican Party,Open,205365.04,44407,0,160958.04,204130.04,0,0,44704
1613,Ohio,13,"RYAN, TIMOTHY*",Democratic Party,Incumbent,1418482.04,1088432.04,328900,0,1438219.02,0,0,44432
1614,Ohio,13,"GILBERT, MADISON GESIOTTO",Republican Party,Challenger,939533.08,531319.28,128200,274751.46,514000.93,425532.15,250000,44742
1615,Ohio,13,"SAYLOR, RYAN",Republican Party,Challenger,17289.27,11760,0,5529.27,12538.45,4750.82,4750.82,44742
1616,Ohio,14,"JOYCE, DAVID P",Republican Party,Incumbent,1934783.17,897624.56,1028720.01,0,592531.34,2008743.54,0,44742
1617,Ohio,14,"AWTREY, PATRICK EUGENE MR.",Republican Party,Challenger,6938,6838,0,100,6814.58,123.42,0,44742
1618,Ohio,14,"KELLEY, BRENDEN P.",Democratic Party,Challenger,374594.04,152912.75,0,220800,186414.35,188179.69,215000,44742
1619,Ohio,14,"KILBOY, MATTHEW",Democratic Party,Challenger,51773.35,34871.26,1550,15347.09,38316.67,13456.68,17500,44742
1620,Ohio,15,"BETTS, GREG",Democratic Party,Open,9489.3,6048.95,0,3440.35,9489.3,0,0,44651
1621,Ohio,15,"COOPERRIDER, THAD CHALMERS",Republican Party,Open,17350,5350,0,12000,17350,0,0,44504
1622,Ohio,15,"HOOD, RONALD E",Republican Party,Open,283824.4,254045.22,29000,0,276838.67,6985.73,0,44742
1623,Ohio,15,"HWANG, THOMAS",Republican Party,Open,758706.92,2696.92,0,756010,758401.92,500,755000,44742
1624,Ohio,15,"KUNZE, STEPHANIE L.",Republican Party,Open,104823.62,82098.45,22719.91,0,104823.62,0,0,44469
1625,Ohio,15,"PETERSON, BOB",Republican Party,Open,590625.88,476425.88,8400,105800,590625.88,0,0,44561
1626,Ohio,15,"RUSSO, ALLISON",Democratic Party,Open,978556.95,806808.78,166198.5,0,978556.95,0,0,44701
1627,Ohio,15,"STEWART, BRIAN",Republican Party,Open,108509.38,81600,5000,20000,108509.38,0,0,44742
1628,Ohio,15,"TARAZI, OMAR",Republican Party,Open,210081.99,195959,0,14122.99,210081.99,0,8000,44469
1629,Ohio,15,"CAREY, MIKE",Republican Party,Incumbent,1862747.94,1176412.96,661289.02,0,1584843.13,277904.81,0,44742
1630,Ohio,15,"STIVERS, STEVE MR.",Republican Party,Incumbent,1438505.95,883771.88,527600,0,2135004.39,425364.37,0,44742
1631,Ohio,15,"EDMONDS, RUTH",Republican Party,Challenger,450973.62,440173.62,7900,2900,499566.14,0,0,44469
1632,Ohio,15,"JOSEPHSON, GARY",Democratic Party,Challenger,5431.67,1234.21,0,4197.46,4893.7,537.97,0,44742
1633,Ohio,15,"LARE, JEFF",Republican Party,Challenger,336177.24,277277.24,46400,12500,336127.24,50,26473.75,44742
1634,Ohio,16,"GODFREY, AARON PAUL",Democratic Party,Open,150,150,0,0,626.38,0,0,44742
1635,Ohio,16,"GONZALEZ, ANTHONY E*",Republican Party,Incumbent,1419111.01,790723.53,531882.9,0,1228686.84,755359.02,0,44742
1636,Oklahoma,1,"HERN, KEVIN",Republican Party,Incumbent,1229606.65,562139.15,570772.3,0,975442.44,583561.88,775000,44742
1637,Oklahoma,1,"MARTIN, ADAM",Democratic Party,Challenger,23769.44,23769.44,0,0,23941.05,-171.61,0,44742
1638,Oklahoma,1,"ROGERS, EVELYN L (LOUISE)",Independent,Challenger,1264.12,0,0,1264.12,1254.12,10,0,44742
1639,Oklahoma,1,"SWOBODA, JOHN PATRICK",Democratic Party,Challenger,652.82,52.82,0,600,146.15,0,0,44667
1640,Oklahoma,2,"ANDREWS, NAOMI",Democratic Party,Open,7556.72,7556.72,0,0,7072.01,484.71,0,44742
1641,Oklahoma,2,"BARKER, GUY STUART",Republican Party,Open,958613.42,88085.39,500,870000.03,947708.25,10905.17,883452,44742
1642,Oklahoma,2,"BRECHEEN, JOSH",Republican Party,Open,160452.22,159700.72,0,751.5,114688.77,45763.45,0,44742
1643,Oklahoma,2,"DERBY, DAVID",Republican Party,Open,62150,38150,500,23500,60805.3,1344.7,144423.24,44742
1644,Oklahoma,2,"FRIX, AVERY",Republican Party,Open,479529.41,185060.22,21100,273369.19,463034.6,16494.81,271070.88,44742
1645,Oklahoma,2,"GORDON, PAMELA SMITH",Republican Party,Open,14383.94,14383.94,0,0,2799.14,11584.8,0,44720
1646,Oklahoma,2,"JOHN, BENNETT",Republican Party,Open,270920,70070,850,200000,77073.7,193846.3,200000,44742
1647,Oklahoma,2,"NOFIRE, JOHN WESLEY",Republican Party,Open,141980,41980,0,100000,29282.87,112697.13,100000,44720
1648,Oklahoma,2,"QUINN, MARTY L",Republican Party,Open,234177.28,186161,15000,33016.28,206358.67,27818.61,27000,44742
1649,Oklahoma,2,"ROBERTS, DUSTIN",Republican Party,Open,198291.82,155579.24,2500,40162.58,191427.51,6864.31,35000,44742
1650,Oklahoma,2,"SCHILLER, CHRIS",Republican Party,Open,849411.59,374771.59,24500,450000,825556.82,23854.77,450000,44742
1651,Oklahoma,2,"TEEHEE, JOHNNY",Republican Party,Open,286802.83,76323,0,210479.83,265779.82,21023.01,210000,44742
1652,Oklahoma,2,"WYATT, ERICK",Republican Party,Open,888,888,0,0,536,352,0,44651
1653,Oklahoma,2,"MULLIN, MARKWAYNE MR.*",Republican Party,Incumbent,3273377.95,1410886.57,584796.13,1000000,3350018.1,533669.8,1000000,44742
1654,Oklahoma,3,"LUCAS, FRANK D.",Republican Party,Incumbent,1228413.17,585382.44,642800,0,1127123.44,383469.1,0,44742
1655,Oklahoma,3,"BURLESON, WILLIAM WADE",Republican Party,Challenger,254116.65,243196.01,0,10920.64,234179.17,19937.48,0,44742
1656,Oklahoma,3,"ROBERTS, KEVIN SEAN",Republican Party,Challenger,14700,4200,0,10500,13408.67,1291.33,0,44742
1657,Oklahoma,4,"COLE, TOM",Republican Party,Incumbent,1601084.88,1020905.92,554302,0,1529229.05,1349045.23,0,44742
1658,Oklahoma,4,"BRANNON, MARY",Democratic Party,Challenger,1438.81,0,0,0,0,1438.81,0,44742
1659,Oklahoma,4,"TAYLOR, JAMES",Republican Party,Challenger,17545.89,15865.89,0,1680,14017.45,3664.22,0,44725
1660,Oklahoma,5,"BICE, STEPHANIE",Republican Party,Incumbent,2027593.46,1077956.32,514426.72,0,1196943.35,1042241.22,0,44742
1661,Oklahoma,5,"BANKS, SUBRINA",Republican Party,Challenger,31063,27863,0,3200,30427.23,635.77,3700,44742
1662,Oklahoma,5,"HARRIS-TILL, JOSHUA",Democratic Party,Challenger,22413.67,22413.67,0,0,16791.15,5622.52,0,44742
1663,Oregon,1,"BONAMICI, SUZANNE MS.",Democratic Party,Incumbent,749113.27,351159.38,397900,0,669258.45,633200.6,0,44742
1664,Oregon,1,"PHILLIPS, G. SCOTT",Democratic Party,Challenger,24094.58,825,3530.87,19350,24094.58,0,0,44721
1665,Oregon,2,"BENTZ, CLIFF",Republican Party,Incumbent,864284.1,590131.67,270517,2900,395133.2,558204.59,48100,44742
1666,Oregon,2,"YETTER, JOSEPH FREDERICK III",Democratic Party,Challenger,28614.75,9870,0,13244.75,20344.16,8270.59,13244.75,44742
1667,Oregon,3,"BLUMENAUER, EARL",Democratic Party,Incumbent,1091940.03,335558.48,679677,0,903186.36,946098.47,0,44742
1668,Oregon,3,"HARBOUR, JOANNA",Republican Party,Challenger,2750,2750,0,0,2069.86,3858.78,530.98,44742
1669,Oregon,4,"AL-ABDRABBUH, SAMI",Democratic Party,Open,53737.35,53137.35,600,0,51075.09,2662.26,11774.34,44742
1670,Oregon,4,"CANNING, DOYLE",Democratic Party,Open,281376.12,276311.09,3875,0,280069.51,1306.61,0,44742
1671,Oregon,4,"HOYLE, VALERIE",Democratic Party,Open,1156305.49,788815.37,366500,0,837973.64,318331.85,0,44742
1672,Oregon,4,"KALLOCH, ANDREW",Democratic Party,Open,288629.05,264807.55,1000,22821.5,288155.07,473.98,0,44742
1673,Oregon,4,"MULHOLLAND, ZACHARY FLEMING",Democratic Party,Open,1682,682,0,1000,1603.25,78.75,0,44651
1674,Oregon,4,"SELKER, JOHN STEVEN DR.",Democratic Party,Open,212997,149727,5000,58270,212997,0,0,44742
1675,Oregon,4,"SKARLATOS, ALEK",Republican Party,Open,2570660.42,2312584.07,102043,0,2015712.24,662757.12,0,44742
1676,Oregon,4,"VAN TRESS, JEREMY",Republican Party,Open,47008,17508,0,29500,47008,0,22869.63,44469
1677,Oregon,5,"SCHRADER, KURT",Democratic Party,Incumbent,2724340.49,992516.54,1723310,0,5111836.31,129003.37,0,44742
1678,Oregon,5,"CHAVEZ-DEREMER, LORI",Republican Party,Challenger,1123451.41,458670.85,111095,427833.4,954706.77,168744.64,410000,44742
1679,Oregon,5,"CRUMPACKER, JIMMY",Republican Party,Challenger,479398,477398,2000,0,471824.13,7573.87,222130.33,44742
1680,Oregon,5,"DI PAOLA, JOHN",Republican Party,Challenger,123034.58,52605,0,70429.58,123034.58,0,0,44742
1681,Oregon,5,"GAMBA, MARK",Democratic Party,Challenger,2396.38,2195.38,0,0,17354.46,0,0,44547
1682,Oregon,5,"MCLEOD-SKINNER, JAMIE",Democratic Party,Challenger,1275309.89,1138265.95,132053.56,0,886590.79,388719.1,26320,44742
1683,Oregon,5,"ROSES, LAUREL",Republican Party,Challenger,12292.62,682.62,0,11610,9731.22,2561.4,0,44742
1684,Oregon,6,"ALONSO LEON, TERESA",Democratic Party,Open,105357,102055,3300,0,101576.39,3780.61,4759.9,44742
1685,Oregon,6,"BUNN, JAMES (JIM)",Republican Party,Open,26045,20845,0,200,25853.63,191.37,5000,44678
1686,Oregon,6,"COURSER, AMY RYAN",Republican Party,Open,106691.04,105837.19,480.1,0,117135.33,26.6,43542.94,44742
1687,Oregon,6,"EASTON, KEVIN",Democratic Party,Open,6646.01,1881,0,4665,6646.01,0,0,44739
1688,Oregon,6,"ERICKSON, MIKE",Republican Party,Open,1464415.41,479164.66,13000,857408,1219543.08,244872.33,849500,44742
1689,Oregon,6,"FLYNN, CARRICK RONAN MORGAN",Democratic Party,Open,1147785.73,1142619.73,5000,0,1147785.73,0,0,44742
1690,Oregon,6,"HARDER, KATHLEEN",Democratic Party,Open,476020.95,236432.65,15000,224140.39,473571.95,2449,211325,44742
1691,Oregon,6,"NOBLE, RON",Republican Party,Open,143949.52,143949.52,0,0,142778.52,1171,8724.07,44742
1692,Oregon,6,"PLOWHEAD, ANGELA",Republican Party,Open,57041.26,48930,0,5179.26,55891.86,180.16,0,44742
1693,Oregon,6,"REYNOLDS, STEVEN CODY",Democratic Party,Open,2707952.65,5760,0,2702192.65,2699599.34,8353.31,2200006,44742
1694,Oregon,6,"RUSS, DAVID HONORABLE",Republican Party,Open,10660.63,4620.29,0,5952.37,10391.12,765.94,0,44742
1695,Oregon,6,"SALINAS, ANDREA",Democratic Party,Open,1317503.52,1040440.54,275256,0,954474.1,363029.42,0,44742
1696,Oregon,6,"SANDVIG, NATE",Republican Party,Open,262157.83,197157.16,0,65000,262157.83,0,0,44742
1697,Oregon,6,"SMITH, LORETTA",Democratic Party,Open,360410.25,251491.63,18900,90008.62,359834.62,575.63,55000,44742
1698,Oregon,6,"WEST, MATTHEW",Democratic Party,Open,1333541.2,368466.82,64.02,915477.83,1316773.1,16768.1,850000,44742
1699,Pennsylvania,0,"BURTON, DANIEL LEROY JR",Republican Party,Challenger,56995.17,32483,0,24512.17,50900.06,6095.11,24512.17,44742
1700,Pennsylvania,1,"FITZPATRICK, BRIAN",Republican Party,Incumbent,3599774.2,1718825.08,1506500,0,2619691.03,1028407.77,24750,44742
1701,Pennsylvania,1,"AVERY, CAROLINE",Libertarian Party,Challenger,3243.85,0,0,10,2300.35,943.5,0,44651
1702,Pennsylvania,1,"EHASZ, ASHLEY",Democratic Party,Challenger,432259.29,407832.32,24250,0,285287.25,146972.04,0,44742
1703,Pennsylvania,1,"ENTIN, ALEX",Republican Party,Challenger,19577.06,14751.25,825.81,4000,19577.06,0,0,44742
1704,Pennsylvania,1,"FERMO, PAUL",Democratic Party,Challenger,143017.54,130314.22,0,8982.95,143017.54,0,0,44681
1705,Pennsylvania,1,"PRUETT, DASHA",Republican Party,Challenger,2440.7,2440.7,0,0,14302.23,10847.63,0,44742
1706,Pennsylvania,2,"BOYLE, BRENDAN F",Democratic Party,Incumbent,1359675.99,494290.88,886149.56,0,492227.28,2336190.08,0,44742
1707,Pennsylvania,3,"EVANS, DWIGHT",Democratic Party,Incumbent,959275.78,375141.95,581002,0,930649.12,211228.98,0,44742
1708,Pennsylvania,3,"COGBILL, MICHAEL",Democratic Party,Challenger,1210,510,0,800,7900,492,2763.94,44651
1709,Pennsylvania,3,"HUNT, ALEXANDRA",Democratic Party,Challenger,731806.5,693286.91,800,37696.04,678177.94,53629.45,20.88,44742
1710,Pennsylvania,3,"RODILL, AUSTIN MR.",Democratic Party,Challenger,2986,2986,0,0,64.47,0,0,44486
1711,Pennsylvania,4,"DEAN, MADELEINE",Democratic Party,Incumbent,1444196.69,742306.94,680950,0,844419.18,1174371.52,0,44742
1712,Pennsylvania,4,"NASCIMENTO, CHRISTIAN",Republican Party,Challenger,149397.78,143472.78,5425,500,98768.88,50628.9,0,44742
1713,Pennsylvania,5,"SCANLON, MARY GAY",Democratic Party,Incumbent,1147819.36,669208.02,469151.25,0,649031.55,717466.77,250000,44742
1714,Pennsylvania,5,"GALLUCH, DAVID",Republican Party,Challenger,444622.07,420317.28,17600,1704.79,134244.8,310377.27,0,44742
1715,Pennsylvania,5,"LANNI, LOU",Democratic Party,Challenger,562600,0,1000,561600,562600,0,0,44742
1716,Pennsylvania,6,"HOULAHAN, CHRISSY",Democratic Party,Incumbent,3542050.05,2224337.14,1007600,0,1081058.56,5570248.13,0,44742
1717,Pennsylvania,6,"CIARROCCHI, GUY",Republican Party,Challenger,507599.82,374404.18,85050,25000,353670.18,153929.64,0,44742
1718,Pennsylvania,6,"FANELLI, STEVE",Republican Party,Challenger,937221.66,289660.89,1250,645054.28,937221.66,0,0,44742
1719,Pennsylvania,6,"KENNEDY, ROBERT JAMES III",Republican Party,Challenger,66168,11068,0,55100,45590.83,20577.17,55000,44742
1720,Pennsylvania,6,"MAURO, REGINA",Republican Party,Challenger,59275.18,11962.4,9100,38212.78,59275.18,0,28434.48,44742
1721,Pennsylvania,6,"VOGEL, RON",Republican Party,Challenger,299950.21,48364.66,0,251055,299950.21,0,0,44742
1722,Pennsylvania,7,"WILD, SUSAN",Democratic Party,Incumbent,4113288.92,3176696.25,829215.25,0,1048614.14,3143371.14,0,44742
1723,Pennsylvania,7,"DELLICKER, KEVIN",Republican Party,Challenger,233027.19,143218.6,6000,83808.59,228759.52,4267.67,71800,44742
1724,Pennsylvania,7,"MACKENZIE, RYAN EDWARD",Republican Party,Challenger,0,0,0,0,75652.98,300,0,44742
1725,Pennsylvania,7,"SCHELLER, LISA",Republican Party,Challenger,2403870.27,1413689.46,217050,610000,1293786.74,1190663.89,860000,44742
1726,Pennsylvania,8,"CARTWRIGHT, MATTHEW A.",Democratic Party,Incumbent,3498409.56,2236534.71,1054147.78,0,937767.06,2731508.06,242800,44742
1727,Pennsylvania,8,"BOGNET, JIM",Republican Party,Challenger,1235992.69,967129.22,237950,13160.5,789127.51,580352.08,10500,44742
1728,Pennsylvania,8,"DANIELS, TEDDY",Republican Party,Challenger,589053.3,585025.75,0,0,619710.52,0,0,44742
1729,Pennsylvania,8,"LANZARO-FISHER, JON",Democratic Party,Challenger,30102.13,28559.13,0,0,30102.13,0,0,44651
1730,Pennsylvania,8,"MARSICANO, MICHAEL",Republican Party,Challenger,748925,2825,0,746100,748745.49,179.51,523200,44742
1731,Pennsylvania,9,"KELLER, FRED*",Republican Party,Incumbent,703985.61,587684.97,67250,3520.05,720024.24,459740.55,0,44742
1732,Pennsylvania,9,"MEUSER, DANIEL",Republican Party,Incumbent,708928.46,489825.65,213331,0,816238.58,33299.42,0,44742
1733,Pennsylvania,9,"WALDMAN, AMANDA",Democratic Party,Challenger,8031.66,5471.66,500,0,3912.63,4249.03,0,44742
1734,Pennsylvania,10,"PERRY, SCOTT",Republican Party,Incumbent,1902342.3,1605758.86,138750,0,1149828.7,920213.3,127429.64,44742
1735,Pennsylvania,10,"ALLEN, BRIAN",Republican Party,Challenger,7075,5845,0,1230,2944.04,4322.16,0,44742
1736,Pennsylvania,10,"COPLEN, RICK",Democratic Party,Challenger,34165.49,31909,100,1900,34165.49,0,0,44742
1737,Pennsylvania,10,"DANIELS, SHAMAINE MS",Democratic Party,Challenger,81949.79,80199.65,1750,0,25966.62,55983.17,0,44742
1738,Pennsylvania,10,"DEPASQUALE, EUGENE",Democratic Party,Challenger,256607.89,192174,8116.4,0,252279.28,12224.95,94393.5,44742
1739,Pennsylvania,11,"SMUCKER, LLOYD K.",Republican Party,Incumbent,1138500.4,405484.95,497745,0,314334.49,1520940.91,0,44742
1740,Pennsylvania,11,"HOLLISTER, ROBERT MICHAEL III",Democratic Party,Challenger,130732.51,127732.51,2000,0,75233.55,55748.96,0,44742
1741,Pennsylvania,12,"DICKINSON, GERALD",Democratic Party,Open,768432.18,765214.22,0,3000,769790.87,1849.2,0,44742
1742,Pennsylvania,12,"DOYLE, MICHAEL",Republican Party,Open,55035,47535,7500,0,12239.67,42795.33,0,44742
1743,Pennsylvania,12,"ELIZABETH, TERWILLIGER",Libertarian Party,Open,15094.76,15094.76,0,0,11632.49,6583.55,0,44469
1744,Pennsylvania,12,"IRWIN, STEVEN",Democratic Party,Open,1648334.4,1552869.12,88457.23,44.92,1549871.13,98463.27,41339.64,44742
1745,Pennsylvania,12,"LEE, SUMMER",Democratic Party,Open,1069235.87,927236.72,116916.84,0,901619.25,167616.62,0,44742
1746,Pennsylvania,12,"PATEL, BHAVINI",Democratic Party,Open,87546.94,82042,5500,0,66957.71,20589.23,0,44742
1747,Pennsylvania,13,"JOYCE, JOHN",Republican Party,Incumbent,1153925.43,293052,526900,0,335398.36,1537409.7,296000,44742
1748,Pennsylvania,13,"MANNS, JEFFREY D",Republican Party,Challenger,2391.72,0,0,2391.72,2391.72,0,0,44648
1749,Pennsylvania,14,"RESCHENTHALER, GUY MR.",Republican Party,Incumbent,1297719.27,919993.7,376524.39,0,1574549.06,410749.83,0,44742
1750,Pennsylvania,15,"THOMPSON, GLENN MR.",Republican Party,Incumbent,1997028.02,1060095.56,857623.41,0,1791340.42,298864.22,0,44742
1751,Pennsylvania,15,"RATHMELL, GEORGE",Republican Party,Challenger,16343,9165,0,7178,16343,0,0,44742
1752,Pennsylvania,16,"KELLY, GEORGE J JR",Republican Party,Incumbent,873151.64,354785.81,516900,0,572138.24,1259538.1,95000,44742
1753,Pennsylvania,16,"PASTORE, DANIEL",Democratic Party,Challenger,460981.41,239769.18,2500,212925.36,294213.84,166767.57,212200,44742
1754,Pennsylvania,16,"TELESZ, RICHARD EDWARD",Democratic Party,Challenger,41534.39,11494,28805,1235.03,39965.36,1569.03,1235.03,44742
1755,Pennsylvania,17,"CAVARETTA, DEAN",Republican Party,Open,1,1,0,0,0.04,0.96,0,44604
1756,Pennsylvania,17,"DELUZIO, CHRISTOPHER",Democratic Party,Open,921878.81,817251.58,89670.83,3000,573789.31,348089.5,0,44742
1757,Pennsylvania,17,"DEMARCO, SAMUEL III",Republican Party,Open,10630,0,0,10630,10630,0,0,44648
1758,Pennsylvania,17,"KILLMEYER, JASON",Republican Party,Open,177329.75,50844.77,0,124452.26,175509.14,1820.61,131415.19,44742
1759,Pennsylvania,17,"MELOY, SEAN",Democratic Party,Open,321273.32,290305.9,17800,13166.45,321273.32,0,0,44742
1760,Pennsylvania,17,"MURRAY, WILLIAM ROYSDON",Democratic Party,Open,1345.25,1345.25,0,0,1345.25,-237.53,0,44682
1761,Pennsylvania,17,"SHAFFER, JEREMY",Republican Party,Open,1431052.9,338564.13,79050,1007858.12,493464.63,937588.27,1000000,44742
1762,Pennsylvania,17,"STAIBLE, TRICIA",Republican Party,Open,108711,88711,0,20000,108711,0,0,44651
1763,Pennsylvania,17,"LAMB, CONOR*",Democratic Party,Incumbent,6349145.52,6066715.63,251101,0,7042091.09,140873.56,0,44742
1764,Pennsylvania,17,"CODER, KATHY",Republican Party,Challenger,33668.61,18468.61,0,15200,33668.61,0,0,44742
1765,Pennsylvania,18,"WOODARD, JEFF",Democratic Party,Open,1010,1010,0,0,800,160,26618,44678
1766,Pennsylvania,18,"DOYLE, MICHAEL*",Democratic Party,Incumbent,187912.24,15180,164500,0,327064.32,126744.8,0,44742
1767,Rhode Island,1,"CICILLINE, DAVID N",Democratic Party,Incumbent,1711783.9,1319787.51,275550,0,751315.75,1489516.29,0,44742
1768,Rhode Island,1,"WATERS, ALLEN R",Republican Party,Challenger,31608.53,31608.53,0,0,21764.82,17591.18,8571.78,44742
1769,Rhode Island,1,"WYSOCKI, FREDERICK",Republican Party,Challenger,2359.25,0,0,1161.2,2680.25,0,8334.08,44742
1770,Rhode Island,2,"BAH, OMAR",Democratic Party,Open,37318.82,17318.82,0,20000,19954.21,26988.67,20000,44742
1771,Rhode Island,2,"DE LA CRUZ, JESSICA",Republican Party,Open,73770,53770,0,20000,68521.87,5248.13,0,44742
1772,Rhode Island,2,"FOX, JOY",Democratic Party,Open,281413.69,281313.69,100,0,108443.46,172970.23,0,44742
1773,Rhode Island,2,"FUNG, ALLAN",Republican Party,Open,907492.9,756992.9,100500,50000,145189.77,762303.13,50000,44742
1774,Rhode Island,2,"LANCIA, BOB",Republican Party,Open,155835.53,71243.82,2350,81741.71,124355.68,39152.39,99858.23,44742
1775,Rhode Island,2,"MAGAZINER, SETH",Democratic Party,Open,2096722.44,1959191.9,136000,0,399233.23,1697489.21,0,44742
1776,Rhode Island,2,"MORGENTHAU, SARAH",Democratic Party,Open,892176.51,664169.01,28000,200000,271165.23,621011.28,200000,44742
1777,Rhode Island,2,"PACHECO, EDWIN",Democratic Party,Open,64205,63205,1000,0,61363.27,2841.73,0,44742
1778,Rhode Island,2,"SEGAL, DAVID",Democratic Party,Open,469334.77,391915.28,12419.49,0,144395.69,324939.08,65000,44742
1779,Rhode Island,2,"LANGEVIN, JAMES R HONORABLE*",Democratic Party,Incumbent,431298.81,204348.7,224225,0,370036.4,772735.82,0,44742
1780,South Carolina,1,"MACE, NANCY",Republican Party,Incumbent,4529729.69,2993479.12,875154.07,0,3488720.02,1100496.89,100,44742
1781,South Carolina,1,"ANDREWS, ANNIE DR.",Democratic Party,Challenger,1136231.27,1119931.27,10500,5800,393664.14,742567.13,0,44742
1782,South Carolina,1,"ARRINGTON, KATIE",Republican Party,Challenger,1002442.45,475922.43,186.86,526321.3,766505.39,235937.06,525000,44742
1783,South Carolina,1,"CENTURION, INGRID",Republican Party,Challenger,38793.24,23793.24,0,11000,47208.23,0,0,44706
1784,South Carolina,1,"CINGOLANI, REBECCA NIESS",Democratic Party,Challenger,20919,20919,0,0,13576.71,7342.29,0,44651
1785,South Carolina,1,"PIPER-LOOMIS, LYNZ",Republican Party,Challenger,133429.17,127134.17,0,100,128335.11,5094.06,0,44742
1786,South Carolina,2,"WILSON, JOE THE HON.",Republican Party,Incumbent,750879.55,413362.01,326300,0,535752.52,289493.52,0,44742
1787,South Carolina,2,"KARR, GREGORY BLANE",Democratic Party,Challenger,14883.57,14749.83,0,0,11519.45,3774.12,4950,44498
1788,South Carolina,2,"LARKINS, JUDDSON",Democratic Party,Challenger,62843.89,49076.47,20,13747.42,55873.31,6970.58,15330,44742
1789,South Carolina,3,"DUNCAN, JEFFREY D MR.",Republican Party,Incumbent,1222348.32,786907.54,411960.2,0,1101777.59,602981.9,0,44742
1790,South Carolina,4,"TIMMONS, WILLIAM R IV",Republican Party,Incumbent,909747.01,307868.61,543550,0,783900.29,134537.14,399176.43,44742
1791,South Carolina,4,"ABUZEID, GEORGE ASSAD",Republican Party,Challenger,19794.41,12567,0,7227.41,20507.94,0,0,44742
1792,South Carolina,4,"BURNS, MARK",Republican Party,Challenger,249995.09,149995.09,0,100000,231106.02,18889.07,109590.8,44742
1793,South Carolina,4,"LAPIERRE, MICHAEL JAMES MR.",Republican Party,Challenger,185207.43,12537.5,0,172669.93,179504.47,5702.96,59302.61,44742
1794,South Carolina,5,"NORMAN, RALPH W. JR.",Republican Party,Incumbent,602115.84,422755.12,143025,0,893405.5,436649.39,0,44742
1795,South Carolina,5,"ECKERT, KEVIN",Democratic Party,Challenger,16378.66,9868.2,0,510.46,14843.06,2675.14,6323.85,44706
1796,South Carolina,6,"CLYBURN, JAMES E.",Democratic Party,Incumbent,2753726.02,1276246.54,1474000,0,2064917.36,2669303.99,5000,44742
1797,South Carolina,6,"BUCKNER, DUKE",Republican Party,Challenger,86776.91,60644.51,0,20075,44019.46,42757.45,0,44742
1798,South Carolina,6,"CHAPMAN, JOHN",Republican Party,Challenger,2735,2735,0,0,2716.04,218.96,0,44561
1799,South Carolina,6,"DIXON, GREGG MARCEL",Democratic Party,Challenger,214328.39,211393.23,0,2935.16,187018.26,27310.13,0,44742
1800,South Carolina,6,"POLLARD, AURIOL SONIA",Republican Party,Challenger,17413,17313,0,0,14985.22,2427.78,0,44742
1801,South Carolina,7,"RICE, TOM",Republican Party,Incumbent,1977905.03,1236739.82,741150.01,0,2171967.52,927291.14,0,44742
1802,South Carolina,7,"ALLEN, GRAHAM",Republican Party,Challenger,801790.92,709693.93,0,92000,801790.92,0,0,44651
1803,South Carolina,7,"ARTHUR, BARBARA MRS.",Republican Party,Challenger,155624.05,61134.61,0,93239.44,79619.46,76004.59,90000,44742
1804,South Carolina,7,"BARTON, GARRETT DR.",Republican Party,Challenger,249548.47,97048.47,2500,150000,249341.64,206.83,150506.2,44742
1805,South Carolina,7,"DUNN, TOM",Republican Party,Challenger,39131.48,38131.48,0,1000,39131.48,0,1000,44620
1806,South Carolina,7,"FRY, RUSSELL",Republican Party,Challenger,863073.52,834865.56,25000,3007.96,842928.19,20145.33,139150,44742
1807,South Carolina,7,"MCBRIDE, MARK STRUTHERS",Republican Party,Challenger,51353.81,51353.81,0,0,48511.86,2841.95,0,44742
1808,South Carolina,7,"MORRIS, SPENCER ALLEN",Republican Party,Challenger,22235.64,3973.47,0,16200,9853.25,12382.39,15000,44706
1809,South Carolina,7,"REICHERT, STEVE",Republican Party,Challenger,16575,16575,0,0,14704.9,1870.1,0,44742
